# time_s X_M Y_M Z_M
5.960000000000000142e+01 4.980315552666599693e-11 1.674179524963105841e-04 5.085157707131808817e-08
5.965000000000000568e+01 4.980329062286935145e-11 1.660928339416878222e-04 4.950190015264848931e-08
5.970000000000000284e+01 4.980343567104589452e-11 1.647781634055999508e-04 4.821805089629910797e-08
5.975000000000000000e+01 4.980359066040807297e-11 1.634738609595016339e-04 4.699681909476155862e-08
5.980000000000000426e+01 4.980375562032499906e-11 1.621798471584984420e-04 4.583515114726868686e-08
5.985000000000000142e+01 4.980393058476724219e-11 1.608960430452547241e-04 4.473014220078056718e-08
5.990000000000000568e+01 4.980411556764362463e-11 1.596223701529229314e-04 4.367902919816117711e-08
5.995000000000000284e+01 4.980431050881421259e-11 1.583587505081626332e-04 4.267918385325318993e-08
6.000000000000000000e+01 4.980451543301575182e-11 1.571051066336578170e-04 4.172810609424844502e-08
6.005000000000000426e+01 4.980473040486701016e-11 1.558613615504791754e-04 4.082341765541610002e-08
6.010000000000000142e+01 4.980495553686910041e-11 1.546274387797300879e-04 3.996285634874217091e-08
6.015000000000000568e+01 4.980519070059562149e-11 1.534032623442152347e-04 3.914427031777118282e-08
6.020000000000000284e+01 4.980543580760042857e-11 1.521887567696930405e-04 3.836561269415749250e-08
6.025000000000000000e+01 4.980569084987207709e-11 1.509838470861273854e-04 3.762493625298346323e-08
6.030000000000000426e+01 4.980595624335207605e-11 1.497884588281010385e-04 3.692038888140700703e-08
6.035000000000000142e+01 4.980623205072558753e-11 1.486025180354766417e-04 3.625020881614981214e-08
6.040000000000000568e+01 4.980651793093693952e-11 1.474259512537540629e-04 3.561272017517757654e-08
6.045000000000000284e+01 4.980681333508523987e-11 1.462586855341561562e-04 3.500632876106515932e-08
6.050000000000000000e+01 4.980711919215174737e-11 1.451006484333801003e-04 3.442951820140942299e-08
6.055000000000000426e+01 4.980743530681964833e-11 1.439517680133165899e-04 3.388084612374374602e-08
6.060000000000000142e+01 4.980776179728490973e-11 1.428119728407581585e-04 3.335894034466400790e-08
6.065000000000000568e+01 4.980809829543639085e-11 1.416811919864852500e-04 3.286249568803704357e-08
6.070000000000000284e+01 4.980844512849324864e-11 1.405593550244835872e-04 3.239027068473000051e-08
6.075000000000000000e+01 4.980880229078266553e-11 1.394463920311184710e-04 3.194108431073113322e-08
6.080000000000000426e+01 4.980916971985338415e-11 1.383422335838748016e-04 3.151381318078849883e-08
6.085000000000000142e+01 4.980954747039438608e-11 1.372468107600982113e-04 3.110738875348864009e-08
6.090000000000000568e+01 4.980993556729827598e-11 1.361600551357109628e-04 3.072079456061788303e-08
6.095000000000000284e+01 4.981033404882076132e-11 1.350818987837122535e-04 3.035306367115575147e-08
6.100000000000000000e+01 4.981074292456643006e-11 1.340122742724697568e-04 3.000327638771993089e-08
6.105000000000000426e+01 4.981116222451058862e-11 1.329511146641060044e-04 2.967055784710966250e-08
6.110000000000000142e+01 4.981159197561078173e-11 1.318983535127661556e-04 2.935407574715713525e-08
6.115000000000000568e+01 4.981203220790933038e-11 1.308539248624936938e-04 2.905303852568171092e-08
6.120000000000000284e+01 4.981248294882004695e-11 1.298177632454588669e-04 2.876669314702816446e-08
6.125000000000000000e+01 4.981294422431641561e-11 1.287898036798342200e-04 2.849432328686897338e-08
6.130000000000000426e+01 4.981341606599062883e-11 1.277699816675769145e-04 2.823524764809645036e-08
6.135000000000000142e+01 4.981389850407383742e-11 1.267582331923751404e-04 2.798881807746344430e-08
6.140000000000000568e+01 4.981439157025721117e-11 1.257544947172926334e-04 2.775441804914853997e-08
6.145000000000000284e+01 4.981489529476488278e-11 1.247587031823954909e-04 2.753146118907806429e-08
6.150000000000000000e+01 4.981540970959899026e-11 1.237707960025495894e-04 2.731938957577093995e-08
6.155000000000000426e+01 4.981593484865218001e-11 1.227907110648054879e-04 2.711767257726657857e-08
6.160000000000000142e+01 4.981647074556728340e-11 1.218183867259465186e-04 2.692580549842993997e-08
6.165000000000000568e+01 4.981701743518041092e-11 1.208537618101217297e-04 2.674330809133923098e-08
6.170000000000000284e+01 4.981757495155087941e-11 1.198967756060270544e-04 2.656972371572687922e-08
6.175000000000000000e+01 4.981814333038687390e-11 1.189473678645216386e-04 2.640461788620427462e-08
6.180000000000000426e+01 4.981872260880210794e-11 1.180054787958804041e-04 2.624757734397671029e-08
6.185000000000000142e+01 4.981931282407553732e-11 1.170710490671223857e-04 2.609820904517645620e-08
6.190000000000000568e+01 4.981991401442494845e-11 1.161440197994216962e-04 2.595613899851659278e-08
6.195000000000000284e+01 4.982052621754518801e-11 1.152243325652421702e-04 2.582101157269452690e-08
6.200000000000000000e+01 4.982114947272602972e-11 1.143119293857264426e-04 2.569248838458057538e-08
6.205000000000000426e+01 4.982178382042199512e-11 1.134067527278529537e-04 2.557024757972384725e-08
6.210000000000000142e+01 4.982242930163029441e-11 1.125087455016451449e-04 2.545398306621346747e-08
6.215000000000000568e+01 4.982308595845722543e-11 1.116178510574651140e-04 2.534340354232290641e-08
6.220000000000000284e+01 4.982375383216759131e-11 1.107340131830582291e-04 2.523823208624396022e-08
6.225000000000000000e+01 4.982443296526091085e-11 1.098571761008744718e-04 2.513820512598572082e-08
6.230000000000000426e+01 4.982512340176206918e-11 1.089872844651126172e-04 2.504307207580405997e-08
6.235000000000000142e+01 4.982582518627864844e-11 1.081242833589653846e-04 2.495259448400917596e-08
6.240000000000000568e+01 4.982653836522792748e-11 1.072681182917179502e-04 2.486654556169524544e-08
6.245000000000000284e+01 4.982726298361100024e-11 1.064187351958964002e-04 2.478470963800290080e-08
6.250000000000000000e+01 4.982799908750630524e-11 1.055760804244493473e-04 2.470688141697963841e-08
6.255000000000000426e+01 4.982874672409099013e-11 1.047401007478129142e-04 2.463286579900010062e-08
6.260000000000000142e+01 4.982950594054443852e-11 1.039107433511218267e-04 2.456247698957812484e-08
6.265000000000000568e+01 4.983027678771307429e-11 1.030879558312736518e-04 2.449553846799693787e-08
6.270000000000000284e+01 4.983105931663287497e-11 1.022716861941152389e-04 2.443188212994601652e-08
6.275000000000000000e+01 4.983185357648889158e-11 1.014618828515510032e-04 2.437134825083076031e-08
6.280000000000000426e+01 4.983265961840683133e-11 1.006584946186917049e-04 2.431378474197390812e-08
6.285000000000000142e+01 4.983347749189438447e-11 9.986147071100944807e-05 2.425904707147713413e-08
6.290000000000000568e+01 4.983430724816789911e-11 9.907076074146355571e-05 2.420699763617815910e-08
6.295000000000000284e+01 4.983514894476519916e-11 9.828631471768688893e-05 2.415750564964681612e-08
6.300000000000000000e+01 4.983600263723038355e-11 9.750808303911534037e-05 2.411044662517927751e-08
6.305000000000000426e+01 4.983686838202544380e-11 9.673601649418696053e-05 2.406570222080439934e-08
6.310000000000000142e+01 4.983774623609863731e-11 9.597006625747370092e-05 2.402315976858231128e-08
6.315000000000000568e+01 4.983863624795298530e-11 9.521018388693362560e-05 2.398271221431366037e-08
6.320000000000000284e+01 4.983953847137588771e-11 9.445632132100894923e-05 2.394425758694585108e-08
6.325000000000000000e+01 4.984045296794621717e-11 9.370843087595742249e-05 2.390769904139867714e-08
6.330000000000000426e+01 4.984137979599962622e-11 9.296646524290999710e-05 2.387294430652493819e-08
6.335000000000000142e+01 4.984231902784275103e-11 9.223037748528038228e-05 2.383990576315029499e-08
6.340000000000000568e+01 4.984327073432292604e-11 9.150012103579389705e-05 2.380849992660515536e-08
6.345000000000000284e+01 4.984423496166986689e-11 9.077564969396455892e-05 2.377864752022011824e-08
6.350000000000000000e+01 4.984521176791835858e-11 9.005691762310765965e-05 2.375027300479781490e-08
6.355000000000000426e+01 4.984620120208419028e-11 8.934387934787903294e-05 2.372330465312222175e-08
6.360000000000000142e+01 4.984720330553247371e-11 8.863648975127990520e-05 2.369767411198931977e-08
6.365000000000000568e+01 4.984821818091815818e-11 8.793470407227967393e-05 2.367331650809390895e-08
6.370000000000000284e+01 4.984924590450478232e-11 8.723847790273795257e-05 2.365016997202425002e-08
6.375000000000000000e+01 4.985028655743961079e-11 8.654776718511825921e-05 2.362817577894399311e-08
6.380000000000000426e+01 4.985134023576068438e-11 8.586252820954989645e-05 2.360727800474460890e-08
6.385000000000000142e+01 4.985240700373704157e-11 8.518271761127710828e-05 2.358742344246712246e-08
6.390000000000000568e+01 4.985348684596345802e-11 8.450829236816481877e-05 2.356856156200062963e-08
6.395000000000000284e+01 4.985457978159020537e-11 8.383920979774404567e-05 2.355064417959642485e-08
6.400000000000000000e+01 4.985568589810912050e-11 8.317542755510670498e-05 2.353362560222405103e-08
6.404999999999999716e+01 4.985680520071579592e-11 8.251690362973417058e-05 2.351746222779372834e-08
6.410000000000000853e+01 4.985793792315916843e-11 8.186359634353137171e-05 2.350211271095130102e-08
6.415000000000000568e+01 4.985908428748893291e-11 8.121546434773399786e-05 2.348753762854535091e-08
6.420000000000000284e+01 4.986024435370405994e-11 8.057246662072835796e-05 2.347369952548159734e-08
6.425000000000000000e+01 4.986141803281356409e-11 7.993456246543505141e-05 2.346056278685859852e-08
6.429999999999999716e+01 4.986260538238473759e-11 7.930171150665848686e-05 2.344809349143660373e-08
6.435000000000000853e+01 4.986380647941456977e-11 7.867387368897280986e-05 2.343625945345948410e-08
6.440000000000000568e+01 4.986502120452238361e-11 7.805100927359022564e-05 2.342502993737699400e-08
6.445000000000000284e+01 4.986624981910813527e-11 7.743307883670635743e-05 2.341437582585071542e-08
6.450000000000000000e+01 4.986749254189173638e-11 7.682004326641745317e-05 2.340426935727385043e-08
6.454999999999999716e+01 4.986874952833265824e-11 7.621186376042382842e-05 2.339468409422560329e-08
6.460000000000000853e+01 4.987002058435897461e-11 7.560850182418188447e-05 2.338559501251308707e-08
6.465000000000000568e+01 4.987130583816108805e-11 7.500991926748815314e-05 2.337697816917991988e-08
6.470000000000000284e+01 4.987260540769293121e-11 7.441607820307075561e-05 2.336881088262925672e-08
6.475000000000000000e+01 4.987391940916711166e-11 7.382694104374455072e-05 2.336107156557586257e-08
6.479999999999999716e+01 4.987524790271238334e-11 7.324247049990492036e-05 2.335373963568757090e-08
6.485000000000000853e+01 4.987659098797156261e-11 7.266262957795133952e-05 2.334679561022813616e-08
6.490000000000000568e+01 4.987794876895911537e-11 7.208738157691775724e-05 2.334022086310093383e-08
6.495000000000000284e+01 4.987932132565791385e-11 7.151669008703348085e-05 2.333399772904839601e-08
6.500000000000000000e+01 4.988070871955784414e-11 7.095051898717763192e-05 2.332810941386738582e-08
6.504999999999999716e+01 4.988211103366617698e-11 7.038883244222814996e-05 2.332253988935431493e-08
6.510000000000000853e+01 4.988352839092579100e-11 6.983159490185476370e-05 2.331727401550564048e-08
6.515000000000000568e+01 4.988496086694504608e-11 6.927877109681741645e-05 2.331229727947975438e-08
6.520000000000000284e+01 4.988640855433315782e-11 6.873032603766492533e-05 2.330759589757344042e-08
6.525000000000000000e+01 4.988787155722353811e-11 6.818622501312922367e-05 2.330315686119877297e-08
6.529999999999999716e+01 4.988934997545859294e-11 6.764643358621422360e-05 2.329896766644098841e-08
6.535000000000000853e+01 4.989084390857302358e-11 6.711091759333884916e-05 2.329501646133926043e-08
6.540000000000000568e+01 4.989235343420667442e-11 6.657964314253719286e-05 2.329129205474259822e-08
6.545000000000000284e+01 4.989387865131386965e-11 6.605257660966060975e-05 2.328778368944602442e-08
6.550000000000000000e+01 4.989541965662353976e-11 6.552968463770137851e-05 2.328448118313933251e-08
6.554999999999999716e+01 4.989697655945973900e-11 6.501093413468703175e-05 2.328137489771810040e-08
6.560000000000000853e+01 4.989854945552133179e-11 6.449629227030839241e-05 2.327845558749323233e-08
6.565000000000000568e+01 4.990013845002042524e-11 6.398572647520652109e-05 2.327571450556579337e-08
6.570000000000000284e+01 4.990174365283020519e-11 6.347920443858818954e-05 2.327314335080064587e-08
6.575000000000000000e+01 4.990336517518646307e-11 6.297669410532063898e-05 2.327073417445524162e-08
6.579999999999999716e+01 4.990500311607054863e-11 6.247816367518597427e-05 2.326847946371066269e-08
6.585000000000000853e+01 4.990665757228867556e-11 6.198358160019421274e-05 2.326637207000046124e-08
6.590000000000000568e+01 4.990832864824073071e-11 6.149291658213408508e-05 2.326440515696212611e-08
6.595000000000000284e+01 4.991001645939834230e-11 6.100613757205154762e-05 2.326257228844869628e-08
6.600000000000000000e+01 4.991172111271515575e-11 6.052321376674382487e-05 2.326086730442355481e-08
6.604999999999999716e+01 4.991344271185608207e-11 6.004411460702550597e-05 2.325928432121740075e-08
6.610000000000000853e+01 4.991518137352823420e-11 5.956880977679238358e-05 2.325781778259780442e-08
6.615000000000000568e+01 4.991693722616435927e-11 5.909726920094737507e-05 2.325646243566262992e-08
6.620000000000000284e+01 4.991871038729361973e-11 5.862946304172885159e-05 2.325521320636493371e-08
6.625000000000000000e+01 4.992050097994411320e-11 5.816536169853877842e-05 2.325406529464553775e-08
6.629999999999999716e+01 4.992230909745502278e-11 5.770493580713844707e-05 2.325301421830919393e-08
6.635000000000000853e+01 4.992413486660673770e-11 5.724815623434632682e-05 2.325205561323237174e-08
6.640000000000000568e+01 4.992597840196986678e-11 5.679499407850839164e-05 2.325118535078101358e-08
6.645000000000000284e+01 4.992783981863985849e-11 5.634542066876124897e-05 2.325039957055168006e-08
6.650000000000000000e+01 4.992971922855558839e-11 5.589940756040010953e-05 2.324969454534125011e-08
6.654999999999999716e+01 4.993161674175568490e-11 5.545692653436939528e-05 2.324906673007134220e-08
6.660000000000000853e+01 4.993353249502264364e-11 5.501794959629903952e-05 2.324851278372126965e-08
6.665000000000000568e+01 4.993546663715279574e-11 5.458244897405935351e-05 2.324802953515350373e-08
6.670000000000000284e+01 4.993741929828506464e-11 5.415039711492330347e-05 2.324761393520526195e-08
6.675000000000000000e+01 4.993939061714037264e-11 5.372176668526554961e-05 2.324726310204782372e-08
6.679999999999999716e+01 4.994138070481600365e-11 5.329653056936606965e-05 2.324697433114229762e-08
6.685000000000000853e+01 4.994338971230344519e-11 5.287466186514799750e-05 2.324674500247718864e-08
6.690000000000000568e+01 4.994541777960273805e-11 5.245613388424359697e-05 2.324657263441840533e-08
6.695000000000000284e+01 4.994746498437427042e-11 5.204092015216976014e-05 2.324645493080823894e-08
6.700000000000000000e+01 4.994953146374639635e-11 5.162899440190303217e-05 2.324638963496050102e-08
6.704999999999999716e+01 4.995161732754162394e-11 5.122033057538388074e-05 2.324637461802200119e-08
6.710000000000000853e+01 4.995372269217549145e-11 5.081490282133864234e-05 2.324640785765909391e-08
6.715000000000000568e+01 4.995584778547986719e-11 5.041268549615170874e-05 2.324648750150487982e-08
6.720000000000000284e+01 4.995799270853216365e-11 5.001365315620545562e-05 2.324661169862680403e-08
6.725000000000000000e+01 4.996015761419520294e-11 4.961778056059971303e-05 2.324677871322772335e-08
6.729999999999999716e+01 4.996234265153773649e-11 4.922504266920620526e-05 2.324698690868100288e-08
6.735000000000000853e+01 4.996454794557232636e-11 4.883541464256816724e-05 2.324723477941350120e-08
6.740000000000000568e+01 4.996677366637494499e-11 4.844887183503676886e-05 2.324752082056837886e-08
6.745000000000000284e+01 4.996901997326377077e-11 4.806538979736109770e-05 2.324784362442467536e-08
6.750000000000000000e+01 4.997128700169574237e-11 4.768494427524090504e-05 2.324820187281073932e-08
